city,year,make,model,price,condition,odometer,fuel,transmission,url,title,source_file
calgary,2024,Jeep,Compass North,35995.0,like new,600,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-jeep-compass-north-4wd/7886755569.html,"2024 Jeep Compass North 4WD, Demo Saving $9,570, No Accidents, Local",craigslist_calgary.csv
calgary,2025,Jeep,Compass Sport,34895.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-sport-4wd/7886754001.html,"2025 Jeep Compass Sport 4WD, Demo Saving $3,250, No Accident, Local",craigslist_calgary.csv
calgary,2025,Jeep,Compass Sport,34895.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-sport-4wd/7886751731.html,"2025 Jeep Compass Sport 4WD, Demo Saving $3,745, No Accidents, Local",craigslist_calgary.csv
calgary,2025,Jeep,Compass Sport,34895.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-sport-4wd/7886750261.html,"2025 Jeep Compass Sport 4WD, Demo Saving $3,300, No Accidents, Local",craigslist_calgary.csv
calgary,2025,Jeep,Compass Sport,34895.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-sport-4wd/7886749351.html,"2025 Jeep Compass Sport 4WD, Demo Saving $3,695, No Accidents, Local",craigslist_calgary.csv
calgary,2025,Jeep,Compass Sport,34895.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-sport-4wd/7886746466.html,"2025 Jeep Compass Sport 4WD, Demo Savings $3,745, No Accidents, Local",craigslist_calgary.csv
calgary,2025,Jeep,Compass Sport,34895.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-sport-4wd/7886743404.html,"2025 Jeep Compass Sport 4WD, Demo Savings $3,745, No Accidents, Local",craigslist_calgary.csv
calgary,2025,Jeep,Compass Sport,32999.0,like new,5815,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-sport-4wd/7886741477.html,"2025 Jeep Compass Sport 4WD, Demo Saving $5,881, No Accidents, Local",craigslist_calgary.csv
calgary,2025,Jeep,Compass Sport,32999.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-sport-4wd/7886739428.html,"2025 Jeep Compass Sport 4WD, Demo Saving $5,881, No Accidents, Local",craigslist_calgary.csv
calgary,2024,500e,(RED) Edition,29999.0,like new,300,electric,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-fiat-500e-red-edition-demo/7886736683.html,"2024 Fiat 500e (RED) Edition, DEMO Savings $12,786, No Accidents,Local",craigslist_calgary.csv
calgary,2024,Fiat,500e (RED) Edition,29999.0,like new,300,electric,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-fiat-500e-red-edition-demo/7886735129.html,"2024 Fiat 500e (RED) Edition, DEMO Savings $12,191, No Accidents,Local",craigslist_calgary.csv
calgary,2024,Fiat,500e (RED) Edition,29995.0,like new,300,electric,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-fiat-500e-red-edition-demo/7886733377.html,"2024 Fiat 500e (RED) Edition, DEMO Saving $12,790 No Accidents",craigslist_calgary.csv
calgary,2018,ram,1500 sport,27988.0,excellent,139214,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2018-ram-1500-sport-not-rebuild/7887981774.html,"2018 RAM 1500 Sport, Not a rebuild, Service History, Sunroof, back Cam",craigslist_calgary.csv
calgary,2021,RAM,1500 Classic Warlock,38988.0,like new,74604,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2021-ram-1500-classic-warlock/7887980747.html,"2021 RAM 1500 Classic Warlock, No Accidents, 1Owner, Service History",craigslist_calgary.csv
calgary,2025,toyota,rav4 le awd,39988.0,like new,15633,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-toyota-rav4-le-awd-no/7886716351.html,"2025 Toyota RAV4 LE AWD, No Accidents, Local / Service History #10938",craigslist_calgary.csv
calgary,2025,toyota,rav4 hybrid xle awd,47488.0,like new,14248,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-toyota-rav4-hybrid-le-awd/7886718272.html,"2025 Toyota RAV4 Hybrid LE AWD, No Accidents, Local & Service History",craigslist_calgary.csv
calgary,2021,Mercedes-Benz,mercedes-amg c-class,65500.0,like new,51500,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2021-mercedes-benz-amg-class-no/7886726255.html,"2021 Mercedes-Benz AMG C Class, No Accidents, Service History, Low KM",craigslist_calgary.csv
calgary,2020,RAM,1500 Big Horn - Level II,37988.0,like new,112600,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2020-ram-1500-big-horn-level-ii/7886714790.html,"2020 RAM 1500 Big Horn Level II, Not a rebuild, local, #250469B",craigslist_calgary.csv
calgary,2014,Jeep,Patriot North,9488.0,excellent,121185,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2014-jeep-patriot-north-one/7886096353.html,"2014 Jeep Patriot North, One Owner, Not a rebuild, Local #10931",craigslist_calgary.csv
calgary,2006,Jeep,Grand Cherokee Laredo,7999.0,good,380000,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2006-jeep-grand-cherokee-laredo/7886099543.html,2006 Jeep Grand Cherokee Laredo,craigslist_calgary.csv
calgary,2009,Volvo,S80 T6,8998.0,excellent,291300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2009-volvo-s80-t6-local-service/7886100472.html,"2009 Volvo S80 T6 ,Local, Service History,Not a rebuild,Stock #250087A",craigslist_calgary.csv
calgary,2015,Audi,A4 Komfort plus,11999.0,excellent,215877,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2015-audi-a4-komfortone-owner/7886101681.html,"2015 Audi A4 Komfort,One owner, local, service history, not a rebuild",craigslist_calgary.csv
calgary,2015,Dodge,Grand Caravan SXT,13988.0,excellent,179529,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2015-dodge-grand-caravan-sxt/7886209219.html,"2015 Dodge Grand Caravan SXT, Local, Service History, Not a rebuild",craigslist_calgary.csv
calgary,2016,Ford,Fusion SE-AWD,12998.0,excellent,142500,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2016-ford-fusion-se-awdservice/7886207378.html,"2016 Ford Fusion SE-AWD,Service History, Not a rebuild,#250228A",craigslist_calgary.csv
calgary,2019,Dodge,Grand Caravan Canada Value Package,17988.0,excellent,120047,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2019-dodge-grand-caravan-canada/7886215320.html,"2019 Dodge Grand Caravan Canada Value Pkg,1 Owner,Local, Not a rebuild",craigslist_calgary.csv
calgary,2018,RAM,1500 Harvest Edition,18988.0,excellent,239000,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2018-ram-1500-harvest-edition/7886217966.html,"2018 RAM 1500 Harvest Edition, 1owner,Not a rebuild, local #250028A",craigslist_calgary.csv
calgary,2014,Dodge,Challenger SXT,18488.0,excellent,142422,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2014-dodge-challenger-sxt/7886217155.html,"2014 Dodge Challenger SXT, 1Owner, Local, Low KM, Not a rebuild",craigslist_calgary.csv
calgary,2018,Nissan,Altima 2.5 SV,15988.0,excellent,103364,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2018-nissan-altima-25-sv-no/7886212688.html,"2018 Nissan Altima 2.5 SV, No Accidents, Service history, #J24047C",craigslist_calgary.csv
calgary,2017,Jeep,Cherokee Limited,14988.0,excellent,120000,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2017-jeep-cherokee-limited-nav/7886210686.html,"2017 Jeep Cherokee Limited, Nav, Sunroof, blind spot **Rebuild Unit***",craigslist_calgary.csv
calgary,2022,RAM,1500 Sport GT - Level II,56988.0,like new,41478,hybrid,automatic,https://calgary.craigslist.org/ctd/d/calgary-2022-ram-1500-sport-gt-level-ii/7889601816.html,"2022 RAM 1500 Sport GT - Level II, No Accidents, Local #10943",craigslist_calgary.csv
calgary,2021,RAM,1500 Limited Level I,52988.0,like new,116000,diesel,automatic,https://calgary.craigslist.org/ctd/d/calgary-2021-ram-1500-limited-level/7889600316.html,"2021 RAM 1500 Limited Level I Diesel, One Owner, Not a rebuild, Local",craigslist_calgary.csv
calgary,2024,Jeep,Grand Cherokee L Summit,74488.0,like new,24105,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-jeep-grand-cherokee-summit/7889599002.html,"2024 Jeep Grand Cherokee L Summit, No Accidents, Local and One Owner",craigslist_calgary.csv
calgary,2007,Toyota,Yaris RS,6999.0,excellent,244799,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2007-toyota-yaris-rs-no/7889597775.html,"2007 Toyota Yaris RS, No Accidents, Service, Not a rebuild, #10919C",craigslist_calgary.csv
calgary,2024,Dodge,Durango GT Plus,52988.0,like new,15784,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-dodge-durango-gt-plus-no/7889592264.html,"2024 Dodge Durango GT Plus, No Accidents, Local and Service History",craigslist_calgary.csv
calgary,2015,Jeep,Grand Cherokee Limited,21988.0,,71500,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2015-jeep-grand-cherokee/7889509660.html,"2015 Jeep Grand Cherokee Limited 4WD, No Accidents, Local",craigslist_calgary.csv
calgary,2022,ford,mustang mach-e gt,32988.0,like new,46343,electric,automatic,https://calgary.craigslist.org/ctd/d/calgary-2022-ford-mustang-mach-gt-no/7889488479.html,"2022 Ford Mustang Mach-E GT, No Accidents, Local and Service History",craigslist_calgary.csv
calgary,2008,Toyota,Hiace from Tokyo. Beautiful Van Super GL A,39999.0,excellent,77000,diesel,automatic,https://calgary.craigslist.org/cto/d/vancouver-toyota-hiace-diesel-km-mint/7876810948.html,Toyota Hiace ⛽ Diesel ⛽ 77000km Mint Condition,craigslist_calgary.csv
calgary,2021,bmw,m340i,52988.0,like new,71019,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2021-bmw-m340i-xdrive-one-owner/7889384986.html,"2021 BMW M340i xDrive, One Owner, No Accidents, Local, Service History",craigslist_calgary.csv
calgary,2021,Ford,Expedition XLT,43988.0,like new,113838,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2021-ford-expedition-xlt-4wd-no/7889379121.html,"2021 Ford Expedition XLT 4WD, No Accidents, Local and Service History",craigslist_calgary.csv
calgary,2016,chrysler,200 lx,9500.0,excellent,151900,gas,automatic,https://calgary.craigslist.org/cto/d/calgary-south-chrysler-200-lx-2016/7889360446.html,Chrysler 200 LX 2016,craigslist_calgary.csv
calgary,2020,ram,1500 big horn,36988.0,like new,90083,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2020-ram-1500-big-horn-level/7889332158.html,"2020 RAM 1500 Big Horn Level II,No Accidents,Local and Service History",craigslist_calgary.csv
calgary,2011,toyota,rav4,17988.0,like new,110710,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2011-toyota-rav-sport-awd-no/7889317459.html,"2011 Toyota Rav 4 Sport AWD, No Accidents, Local and Service History",craigslist_calgary.csv
calgary,2007,Toyota,Camry LE,2500.0,,132803,gas,automatic,https://calgary.craigslist.org/cto/d/calgary-2007-toyota-camry-le/7888708827.html,2007 Toyota Camry LE,craigslist_calgary.csv
calgary,2024,Kia,Sportage X-Line,34888.0,,29657,gas,automatic,https://calgary.craigslist.org/ctd/d/vancouver-2024-kia-sportage-line-all/7889268000.html,2024 Kia Sportage X-Line| All Wheel Drive | Blind-spot Collision Av,craigslist_calgary.csv
calgary,2017,hyundai,elantra,14500.0,excellent,113000,gas,automatic,https://calgary.craigslist.org/cto/d/airdrie-hyundai-elentra/7889271709.html,Hyundai Elentra,craigslist_calgary.csv
calgary,2007,Ford,Mustang Shelby GT500,54338.0,like new,5200,gas,manual,https://calgary.craigslist.org/ctd/d/langley-city-2007-ford-mustang-shelby/7889268864.html,2007 Ford Mustang Shelby GT500 Stock,craigslist_calgary.csv
calgary,2019,Volkswagen,Golf R,38995.0,like new,51115,gas,automatic,https://calgary.craigslist.org/ctd/d/langley-city-2019-volkswagen-golf/7889264982.html,2019 Volkswagen Golf R modified,craigslist_calgary.csv
calgary,2015,Chrysler,Town & Country Touring,14988.0,excellent,120410,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2015-chrysler-town-country/7888662184.html,"2015 Chrysler Town & Country Touring, Not a rebuild, 1 Owner",craigslist_calgary.csv
calgary,2023,RAM,1500 Laramie,55988.0,like new,51936,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2023-ram-1500-laramie-no/7888669438.html,"2023 RAM 1500 Laramie, No Accidents, Service History Stock #10942",craigslist_calgary.csv
calgary,2019,bmw,x3 xdrive30i awd,25988.0,like new,128481,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2019-bmw-x3-xdrive30i-no/7888670707.html,"2019 BMW X3 xDrive30i, No Accidents, Local and Service History #10912B",craigslist_calgary.csv
calgary,2008,Mitsubishi,Delica D5,17000.0,like new,160000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2008-mitsubishi-delica-d5-4wd/7886562616.html,"2008 Mitsubishi Delica D5 4WD Chamonix w/Dual Sliding Door 160,000 km",craigslist_calgary.csv
calgary,2010,Honda,Stepwagon Spada,10800.0,like new,85000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2010-honda-stepwagon-spada-van/7887802788.html,"2010 Honda Stepwagon Spada Van 4WD w/Dual Sliding Door 85,000 km",craigslist_calgary.csv
calgary,2009,Toyota,BB Hatchback G-Package,7000.0,like new,48000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2009-toyota-bb-hatchback/7885176526.html,"2009 Toyota BB Hatchback G-Package LOW Mileage 48,000 km",craigslist_calgary.csv
calgary,2007,Honda,Stepwagon,10000.0,like new,16000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2006-honda-stepwagon-van-fwd/7885175763.html,"2006 Honda Stepwagon Van FWD w/Dual Sliding Door 16,000 km",craigslist_calgary.csv
calgary,2008,Daihatsu,Tanto Van,6500.0,like new,110000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2008-daihatsu-tanto-van-km/7885179352.html,"2008 Daihatsu Tanto Van 110,000 km",craigslist_calgary.csv
calgary,2010,Honda,Fit Hatchback,9500.0,like new,87000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2010-honda-freed-van-dual/7885172181.html,"2010 Honda Freed Van w/Dual Sliding LOW Mileage 87,000 km",craigslist_calgary.csv
calgary,2009,Honda,Fit Hatchback,8000.0,like new,78000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2009-honda-fit-hatchback-4wd-km/7885172921.html,"2009 Honda Fit Hatchback 4WD 78,000 km",craigslist_calgary.csv
calgary,2007,Mitsubishi,Delica D5,13200.0,like new,153000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2007-mitsubishi-delica-d5-4wd/7884523472.html,"2007 Mitsubishi Delica D5 4WD w/Dual Sliding Door 153,000 km",craigslist_calgary.csv
calgary,2007,Mitsubishi,Delica D5,14000.0,like new,193000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2007-mitsubishi-delica-d5-4wd/7884269691.html,"2007 Mitsubishi Delica D5 4WD Lift w/Dual Sliding Door 193,000 km",craigslist_calgary.csv
calgary,2009,Mazda,Biante,10000.0,like new,55000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2009-mazda-biante-van-4wd-dual/7884523922.html,"2009 Mazda Biante Van 4WD w/Dual Sliding Door 55,000 km",craigslist_calgary.csv
calgary,2009,Mitsubishi,Delica D5,20000.0,like new,143000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2009-mitsubishi-delica-d5-4wd/7884268443.html,"2009 Mitsubishi Delica D5 4WD Lifted w/Dual Sliding Door 143,000 km",craigslist_calgary.csv
calgary,2009,Mitsubishi,Delica D5,14500.0,like new,139000,gas,automatic,https://calgary.craigslist.org/ctd/d/richmond-2009-mitsubishi-delica-d5-4wd/7884267485.html,"2009 Mitsubishi Delica D5 4WD w/Dual Sliding Door 139,000 km",craigslist_calgary.csv
calgary,2010,chrysler,sebring,4850.0,excellent,160000,gas,automatic,https://calgary.craigslist.org/cto/d/calgary-northeast-2010-chrysler-sebring/7871202736.html,2010 CHRYSLER SEBRING SEDAN,craigslist_calgary.csv
calgary,2010,subaru,legacy gt,11000.0,like new,41000,gas,automatic,https://calgary.craigslist.org/cto/d/calgary-2010-subaru-legacy-gt/7872002723.html,2010 Subaru Legacy GT,craigslist_calgary.csv
calgary,1968,Ford,Thunderbird,14500.0,excellent,46000,gas,automatic,https://calgary.craigslist.org/cto/d/squamish-1968-ford-thunderbird-original/7874396217.html,"1968 Ford Thunderbird, original condition....only 46,000 miles",craigslist_calgary.csv
calgary,2017,ford,transit 350,23898.0,like new,188018,gas,automatic,https://calgary.craigslist.org/ctd/d/port-alberni-2017-ford-transit-bus-with/7883904221.html,2017 FORD TRANSIT BUS WITH WHEELCHAIR ACCESS AND LIFT,craigslist_calgary.csv
calgary,2017,ford,transit 350,23898.0,like new,188019,gas,automatic,https://calgary.craigslist.org/ctd/d/port-alberni-2017-ford-transit-bus-with/7883668244.html,2017 FORD TRANSIT BUS WITH WHEELCHAIR ACCESS AND LIFT,craigslist_calgary.csv
calgary,2016,kia,soul,10900.0,excellent,100827,gas,automatic,https://calgary.craigslist.org/cto/d/calgary-2016-kia-soul-ex-gdi/7888177394.html,2016 KIA SOUL EX GDI,craigslist_calgary.csv
calgary,2024,Mercedes,Sprinter,235000.0,like new,13000,diesel,automatic,https://calgary.craigslist.org/cto/d/calgary-awd-mercedes-sprinter-camper/7876410791.html,AWD MERCEDES SPRINTER CAMPER,craigslist_calgary.csv
calgary,2003,chevrolet,trailblazer,2500.0,good,347342,gas,automatic,https://calgary.craigslist.org/cto/d/airdrie-west-2003-chevy-trailblazer/7886388458.html,2003 Chevy Trailblazer,craigslist_calgary.csv
calgary,2008,honda,cr-v,15500.0,excellent,70239,gas,automatic,https://calgary.craigslist.org/cto/d/calgary-2008-honda-crv/7886354667.html,2008 Honda crv,craigslist_calgary.csv
calgary,2023,Dodge,Charger,35657.0,like new,50831,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2023-charger-sxt-awd-cold/7886059076.html,2023 Charger  SXT AWD | Cold Weather Group | Navigation,craigslist_calgary.csv
calgary,2023,Hyundai,Sonata N Line,30878.0,like new,49680,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2023-sonata-line-heads-up/7886056257.html,2023 Sonata N Line | Heads-Up Display | Heated Steering Wheel,craigslist_calgary.csv
calgary,2023,audi,q5 2023 Komfort,38114.0,excellent,66251,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-for-sale-2023-audi-q5-quattro/7886053358.html,For Sale: 2023 Audi Q5 Quattro,craigslist_calgary.csv
calgary,2008,toyota,corolla,10500.0,like new,18500,gas,automatic,https://calgary.craigslist.org/cto/d/calgary-toyota-raum/7885892478.html,Toyota raum,craigslist_calgary.csv
calgary,2009,toyota,sienna,16500.0,good,114000,gas,automatic,https://calgary.craigslist.org/cto/d/calgary-toyota-noah-wheelchair/7885891561.html,Toyota noah wheelchair,craigslist_calgary.csv
calgary,2024,bmw,x5,81804.0,like new,49862,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-bmw-x5-x40i/7885817174.html,2024 BMW X5 x40i,craigslist_calgary.csv
calgary,2005,Ford,Mustang GT,15500.0,like new,100584,gas,automatic,https://calgary.craigslist.org/cto/d/central-okanagan-2005-mustang-gt/7854786089.html,2005 Mustang GT Convertible,craigslist_calgary.csv
calgary,2000,mercedes-benz,s-class,25000.0,excellent,80000,gas,automatic,https://calgary.craigslist.org/cto/d/calgary-2000-mercedes-benz-class-s500/7885229983.html,2000 Mercedes-Benz S-Class S500 BRABUS 5.8,craigslist_calgary.csv
